Protein,Trend,State_0,State_1,State_2,State_3,State_4
C1QA,Fluctuating,0.0,0.25968601407026143,0.10714879827105103,0.9999999957509221,0.48949655176251305
CA3,Gradually Increasing,0.0,0.35963573149241546,0.7032717630634361,0.9124953298601327,0.9999999996387984
CA9,Fluctuating,0.23768403450398673,0.0,0.06497952702739386,0.6285704595134757,0.9999999997545161
CA6,Gradually Decreasing,0.9999999996967633,0.2641467487798114,0.054892662739390564,0.025905388659150243,0.0
CA5A,Fluctuating Increasing,0.0,0.64626156873143,0.7578284419630841,0.99999999986627,0.8450091281641822
CA4,Gradually Increasing,0.0,0.13232696076193343,0.26329822888936677,0.8000043096836834,0.9999999933826426
CA2,Fluctuating Increasing,0.0,0.3742187272523862,0.8446442222760582,0.9999999993819767,0.7498210517928028
CA14,Fluctuating Decreasing,0.9999999997149621,0.25045452568634774,0.07594004977205493,0.0,0.07497206188410963
CA13,Fluctuating Increasing,0.0,0.9403772961122482,0.9999999985518123,0.3417621564218444,0.2292626884374983
CA12,Gradually Increasing,0.0,0.08704551104124952,0.165216697625042,0.8979747710826186,0.9999999994556642
CA11,Fluctuating,0.2892881703605369,0.0,0.025308344636678096,0.6990589333833775,0.9999999975851921
CA1,Fluctuating Increasing,0.0,0.3044151776097759,0.9999999988183339,0.9827995686654141,0.9610172213049526
C19orf12,Fluctuating Increasing,0.0,0.5444273316025808,0.7822415276808754,0.9999999998030606,0.8502929747835353
BMP6,Gradually Increasing,0.0,0.2859888557071339,0.6160343949320669,0.8153515397479492,0.999999999322074
BPIFB1,Fluctuating Decreasing,0.9999999992662972,0.2635596052326949,0.14109803299298396,0.0,0.6756540603148143
BOC,Fluctuating,0.5918140772772926,0.0,0.02220654255489289,0.6248729090751954,0.9999999991412524
BMP4,Fluctuating,0.11470307399642167,0.0,0.25672622636055037,0.7939241129783065,0.9999999993582928
BLVRB,Fluctuating Increasing,0.0,0.2844040931684002,0.8121637872699874,0.9999999992781646,0.9523783777111009
BLMH,Fluctuating,0.351983153027624,0.8542628869479868,0.9999999989927297,0.3817518080558674,0.0
BIRC2,Fluctuating Increasing,0.0,0.7420098896118678,0.9625137284055715,0.9999999985926155,0.20066909318874843
BTN3A2,Gradually Increasing,0.0,0.6660212194257562,0.9009043032773347,0.9923548668039679,0.9999999994384007
BTN2A1,Gradually Increasing,0.0,0.4485572608367051,0.5702053144253555,0.9360991472298292,0.9999999995226125
BTC,Fluctuating,0.7894128115921732,0.9999999994545811,0.7565160510204777,0.6094995197820893,0.0
BST2,Gradually Increasing,0.0,0.47797539212954315,0.6735487497964225,0.828228208380955,0.9999999997751591
BST1,Fluctuating Increasing,0.0,0.014815256373295992,0.373148705957604,0.9999999979821301,0.7702092291088963
BSG,Gradually Increasing,0.0,0.7134084802935504,0.7929735382756298,0.8957890181458841,0.9999999992122727
BRK1,Fluctuating Increasing,0.0,0.9001364547597617,0.9999999992373956,0.7299206222024538,0.4889455836685475
BIN2,Fluctuating Increasing,0.0,0.6759836517211586,0.915071955515871,0.9999999987572907,0.13563829806688452
AHCY,Fluctuating Increasing,0.0,0.7772517419477725,0.9999999995681002,0.8975403251304706,0.5494958329034444
AIF1,Fluctuating Increasing,0.0,0.8460594895830764,0.9999999989443724,0.8522761161364305,0.5373869987326796
AHSP,Fluctuating,0.0,0.34412636521093154,0.2723011365665435,0.9999999994167492,0.4544301214208662
AK1,Fluctuating Increasing,0.0,0.5760250050290475,0.9999999993983193,0.7644226909604391,0.753294882168948
AGXT,Fluctuating Increasing,0.0,0.44884413242594823,0.63517420462897,0.9999999998430013,0.8791527263178853
AGRP,Fluctuating Increasing,0.0,0.41521907374122163,0.4682255330004358,0.999999998590227,0.8244223328668948
AGRN,Gradually Increasing,0.0,0.4969063809045226,0.7156119608411561,0.9548094360669219,0.9999999997357258
AGR3,Gradually Increasing,0.0,0.3901630478263881,0.6620783464199781,0.8462024389163046,0.9999999997944099
AGR2,Gradually Increasing,0.0,0.07384589428474318,0.28120902044399165,0.7917608330373281,0.9999999998408364
AGER,Gradually Decreasing,0.9999999995141238,0.36482842114818403,0.2327286331974646,0.14964267050887592,0.0
AIFM1,Fluctuating Increasing,0.0,0.5547536908998977,0.7779999585246641,0.9999999998189784,0.9085903981530281
AKT3,Fluctuating,0.0,0.999999997425189,0.8797079885115989,0.30857942698192387,0.1777511843724394
ALPP,Gradually Increasing,0.0,0.24764050009348162,0.6586232904278487,0.8627678579739202,0.9999999997994387
ALDH3A1,Fluctuating Increasing,0.0,0.15988149100695806,0.37076005174903903,0.9999999997828103,0.9472925245945225
ALDH1A1,Fluctuating Increasing,0.0,0.4323162386231416,0.73147366583214,0.9999999997707072,0.7796885393288289
ALCAM,Gradually Increasing,0.0,0.25776883665109745,0.526285958189875,0.7303570448752229,0.9999999993164691
AMBN,Fluctuating,0.9999999978781734,0.4367466233736858,0.031063045882161924,0.16628083878732539,0.0
AKT1S1,Fluctuating Increasing,0.0,0.6993551831987069,0.999999999170001,0.9801820041499844,0.7830433429312366
AKR1C4,Fluctuating Increasing,0.0,0.35295828213171554,0.5600643327651575,0.9999999993296872,0.6604678546482224
AKR1B1,Fluctuating Increasing,0.0,0.4859230879020302,0.9999999990847246,0.5016486768095828,0.4080704903738301
AFP,Fluctuating,0.07803877745805679,0.4925407946901645,0.9999999992586408,0.05214106259829125,0.0
ADAM23,Gradually Increasing,0.0,0.2512910703810602,0.29961221915630026,0.5185990113787576,0.9999999990022915
ADAMTS8,Fluctuating Decreasing,0.9999999993000598,0.6241707301359307,0.5999620593056819,0.0,0.5114802560972203
ADAMTS16,Fluctuating,0.0,0.7275290428373179,0.9999999993958256,0.9337447991000354,0.9756340302036802
ADAMTS15,Fluctuating,0.0,0.8048525282774812,0.9999999997544005,0.7453305602663651,0.8352899165888149
ADAMTS13,Fluctuating,0.788738874511173,0.0,0.3182664683404947,0.9999999979892548,0.33037770165553915
ADAM8,Gradually Increasing,0.0,0.6651231037121516,0.8624975175998794,0.9441580647036879,0.9999999993489914
ADAM22,Fluctuating,0.0,0.9597281404850017,0.99999999870905,0.9147104235539245,0.9438701983560198
ADAM15,Fluctuating,0.030798648143675535,0.05183718695830703,0.0,0.9999999986467696,0.8999730334447119
ADA2,Gradually Increasing,0.0,0.2115857751265668,0.34911690750419283,0.9053404301476775,0.9999999997971845
ADA,Gradually Increasing,0.0,0.4627496202977679,0.7013725633169706,0.8156233390416309,0.9999999993556514
ACY1,Fluctuating Increasing,0.0,0.5000412094827184,0.6699322509710982,0.9999999998784507,0.8542201174095109
ADM,Gradually Increasing,0.0,0.8229213462229727,0.9379341443200767,0.9871624005316844,0.9999999997344622
ADH4,Fluctuating Increasing,0.0,0.7004146309630982,0.8958974105347065,0.9999999998884045,0.8141446119310153
ADGRG2,Fluctuating Decreasing,0.9999999996265599,0.6281217126027929,0.5623639064114144,0.0,0.08252262368702294
ADGRG1,Gradually Increasing,0.0,0.25555381755808404,0.3745249218535844,0.955303001294014,0.999999999926127
ADGRE5,Gradually Increasing,0.0,0.3608476527844214,0.4253895418373156,0.9536115729565393,0.9999999996551698
ADGRE2,Gradually Increasing,0.0,0.35102331602791503,0.4226464885464007,0.9130325696531288,0.9999999996041352
ADGRB3,Fluctuating,0.3685970644350154,0.0,0.004421973547031201,0.9728553735618389,0.9999999991109514
ADCYAP1R1,Fluctuating,0.9999999976141141,0.6270439968963172,0.44437418077356255,0.6435159430854307,0.0
ACVRL1,Gradually Increasing,0.0,0.5207890109658949,0.7056946076966554,0.8261442089282559,0.9999999996106752
APRT,Fluctuating Increasing,0.0,0.6704512387292563,0.9862745589482834,0.9999999978664006,0.2045758173200809
APP,Fluctuating Increasing,0.0,0.6945685188547558,0.9376511239179823,0.9999999991948274,0.5612552088276691
APOM,Gradually Decreasing,0.9999999996430033,0.7597863612691423,0.5953218630748053,0.028841602611189922,0.0
APOH,Gradually Increasing,0.0,0.40781092416166725,0.4922305129311677,0.7827791439762136,0.9999999993511773
APLP1,Fluctuating Decreasing,0.9999999996570081,0.35005503312462044,0.23725654884177,0.0,0.19768483227416572
AREG,Gradually Increasing,0.0,0.0054263352237472,0.1607513634385453,0.8193846014063709,0.9999999997643134
ARID4B,Fluctuating,0.4502709808259831,0.8685063329022753,0.9999999978039058,0.5612271320951668,0.0
ARHGEF12,Fluctuating Increasing,0.0,0.737832380993637,0.999999999402775,0.8403097473507843,0.4534687043877653
ARNT,Fluctuating Decreasing,0.9999999933549854,0.9423487621783824,0.14050306347167515,0.0,0.04240288215606464
ARHGAP25,Fluctuating Increasing,0.0,0.7768161658232362,0.9879515347699946,0.9999999985038809,0.7976150148197372
ARHGAP1,Gradually Decreasing,0.9999999990638035,0.6418508791114024,0.5061755345926041,0.05980735208617149,0.0
ARG1,Fluctuating,0.9999999976793024,0.3923734284326674,0.6970163737075593,0.9220991479175037,0.0
APEX1,Fluctuating,0.0,0.6013670632436072,0.9894759318994808,0.9561946816859659,0.9999999996058367
ANGPTL7,Gradually Increasing,0.0,0.18034931692003872,0.3807841343762232,0.9637464714822132,0.9999999996116999
ANGPTL4,Fluctuating Increasing,0.0,0.5058769858545195,0.6487260814641004,0.9999999997298432,0.9493054691211688
ANGPTL3,Fluctuating,0.5696657745870467,0.9521835486261209,0.9999999995239559,0.01653287825181172,0.0
ANGPTL2,Fluctuating Increasing,0.0,0.7101660613122006,0.9166089670924426,0.9999999997040876,0.9256573403478635
ANGPTL1,Fluctuating,0.6432858159196608,0.0,0.7477649674571282,0.9999999974157683,0.9016905468946497
ANGPT2,Gradually Increasing,0.0,0.2072736657146182,0.5242382114218617,0.8680895468714971,0.9999999997205304
ANGPT1,Fluctuating Increasing,0.0,0.5958888637429167,0.8765224863766659,0.9999999992939368,0.23177279087562896
ANG,Gradually Increasing,0.0,0.5427181714844312,0.7400071632790808,0.9692233718950874,0.9999999995351896
AMN,Fluctuating,0.0,0.8877084464652286,0.9999999992980065,0.707978070613543,0.7302511176667543
AMIGO2,Gradually Increasing,0.0,0.06555946393724775,0.18128359187062804,0.6594954991480334,0.9999999989891077
AMFR,Fluctuating,0.1230013332615479,0.7904317107884468,0.9999999987848943,0.8684291463643162,0.0
ANXA3,Fluctuating Increasing,0.0,0.6799579312082178,0.9999999990483888,0.794947663463556,0.5191371371458859
AOC3,Fluctuating,0.009031854091575317,0.0,0.1324200853695287,0.8498229611220397,0.9999999996391066
AOC1,Fluctuating,0.15148530525960685,0.9999999966516906,0.9776977124307816,0.3710678676555713,0.0
ANXA5,Fluctuating Increasing,0.0,0.4860892211885938,0.7095495047283766,0.9999999990872079,0.9249999646084238
ANXA4,Fluctuating,0.0,0.6345974611090066,0.9999999982494397,0.047075120509873135,0.15342058366059746
APBB1IP,Fluctuating,0.0,0.6657737712765441,0.9283279346670066,0.8629195909956897,0.9999999996463148
ANXA11,Fluctuating,0.0,0.9999999983470563,0.9859579845756167,0.2012892461832168,0.5606458811909197
ANXA10,Gradually Increasing,0.0,0.27924345090635966,0.47211692762585267,0.6416133169635286,0.9999999998446076
ANPEP,Gradually Increasing,0.0,0.42991798587576147,0.645154240155476,0.8775527469011399,0.9999999989153934
ANKRD54,Fluctuating,0.0,0.2553414235528257,0.9999999977125269,0.4454677415867607,0.49815204756181997
AMBP,Gradually Increasing,0.0,0.5501707376597006,0.6828770247552297,0.927998758499747,0.9999999995746395
SSB,Fluctuating,0.8696122320687338,0.780392356934888,0.9999999985793233,0.6459666453507321,0.0
SPRY2,Fluctuating Increasing,0.0,0.906971999359756,0.9999999990791766,0.23719880521440678,0.015432568380053854
SRC,Fluctuating,0.472726904990448,0.9546443892334492,0.9999999987321483,0.8570041847144132,0.0
SRP14,Fluctuating Increasing,0.0,0.6244143862484676,0.9234064296418294,0.9999999996327235,0.9118447270451286
SRPK2,Fluctuating Increasing,0.0,0.752381339364135,0.999999999544984,0.9275593329479906,0.7068975301658216
SSC4D,Fluctuating Increasing,0.0,0.7782720028882781,0.9999999999083306,0.9097099350007837,0.7969302621011816
SSC5D,Gradually Increasing,0.0,0.7137384654875105,0.9491023048608138,0.9897071276447853,0.9999999997473511
ST3GAL1,Fluctuating,0.9999999991539553,0.0,0.04601956695264088,0.40190764276623014,0.4039655323579429
ST6GAL1,Gradually Increasing,0.0,0.5014536077090983,0.7603716063210468,0.8959130643766884,0.9999999996069437
SPINK6,Gradually Increasing,0.0,0.6879957685796657,0.8777817190840653,0.9008423969102078,0.9999999997137642
SPARC,Fluctuating Increasing,0.0,0.7721750818618087,0.9999999990298759,0.9406967867947278,0.27699435118707155
SPARCL1,Fluctuating,0.13407372551067598,0.345159971598951,0.5816205769693773,0.0,0.9999999985265274
SPINK1,Gradually Increasing,0.0,0.06130340761099268,0.17651065119670048,0.8910268305420329,0.9999999997565154
SPINK4,Gradually Increasing,0.0,0.10849665262739791,0.22129028125966538,0.7910820300792656,0.9999999998798242
SPINK5,Fluctuating,0.9999999988672417,0.471163388626496,0.3310131641208001,0.37626052930962295,0.0
SPINT1,Gradually Increasing,0.0,0.06345384724851164,0.34120123191161944,0.7371460874364463,0.9999999993931515
SPINT2,Fluctuating Increasing,0.0,0.3199547875597103,0.4965604842951625,0.9999999995251023,0.9476149056652686
SPOCK1,Fluctuating,0.41391407097629185,0.7966237963525198,0.9999999982957701,0.0,0.10646162311697178
SPON1,Gradually Increasing,0.0,0.24272292026686135,0.4727728517037714,0.8024460501047381,0.9999999997021145
SPON2,Gradually Increasing,0.0,0.37505277551638083,0.5770484518608062,0.8896614246123602,0.9999999997473936
SPP1,Fluctuating,0.0,0.5117940726763067,0.9999999984727918,0.45062904636811185,0.6792239247451644
SUMF2,Fluctuating Increasing,0.0,0.7333276262423041,0.9667922899035611,0.9999999995555278,0.9784845717577186
STX8,Fluctuating Increasing,0.0,0.6971922074132721,0.9783996679783044,0.9999999990711713,0.8369527353435666
STXBP3,Fluctuating,0.4167733471911254,0.8008002973331229,0.9999999986165895,0.7614027094430585,0.0
SUGT1,Fluctuating,0.5272798410592785,0.8972611117472346,0.9999999990958149,0.5715293705092097,0.0
SULT1A1,Fluctuating,0.5252166362835045,0.19815766253144643,0.0,0.9999999988215557,0.28855935764029916
SULT2A1,Fluctuating Increasing,0.0,0.4619889158008791,0.6619326320054215,0.9999999998008193,0.7780382461138543
STX6,Fluctuating Increasing,0.0,0.41271633705810834,0.7374902772979774,0.9999999985147121,0.7333445401268952
SUSD1,Fluctuating,0.0,0.9642660764777552,0.9999999976103042,0.6991100203439382,0.8117767775809264
SUSD2,Fluctuating,0.26743906703424414,0.0,0.11193213451914458,0.76654357870667,0.9999999992438016
STIP1,Fluctuating Increasing,0.0,0.5818410060430149,0.9999999993487334,0.8971921522542496,0.6077211415601469
STAMBP,Fluctuating Increasing,0.0,0.6365511975131751,0.9999999990271625,0.7838707603555349,0.5195851169887755
STAT5B,Fluctuating Increasing,0.0,0.8011653391672359,0.9999999994004474,0.668072073485389,0.19228058350289254
STC1,Gradually Increasing,0.0,0.5655290178028066,0.8101074123607552,0.9307763217304118,0.9999999997758184
STC2,Fluctuating,0.0,0.7321267756198893,0.836429581475384,0.6799600873449234,0.9999999985479119
STK11,Fluctuating Increasing,0.0,0.6722740091816926,0.9999999993944857,0.9463630694504634,0.6041226321774574
STK24,Fluctuating Increasing,0.0,0.9810814409427911,0.9999999983868888,0.9695938192411312,0.9465203285416983
STK4,Fluctuating Increasing,0.0,0.7163996598603452,0.9999999989434921,0.7040054580585711,0.3258403891523413
STX16,Fluctuating Increasing,0.0,0.3687905652743897,0.5932771109473562,0.999999998578972,0.17705858677055258
STX4,Fluctuating Increasing,0.0,0.4662375813195513,0.750212785090705,0.9999999995472754,0.8496865834371934
SLC39A14,Fluctuating,0.9999999987287556,0.1805107019444516,0.0,0.5499104700539663,0.15866800550344184
SLC39A5,Fluctuating Increasing,0.0,0.8709740384878244,0.999999999680793,0.7902682932199636,0.6761767033511373
SLC27A4,Fluctuating Increasing,0.0,0.6191671631377293,0.7827888866783792,0.9999999993832757,0.7226177598221106
SLIT2,Fluctuating Increasing,0.0,0.47325540025148993,0.7443019262437779,0.999999999400372,0.8511674829562762
SLITRK2,Fluctuating,0.0,0.8629616930813556,0.8507736213198742,0.8800487581479546,0.9999999995099472
SLITRK6,Fluctuating,0.5173281228925067,0.08699559034249958,0.0,0.9107621993473021,0.9999999990706239
SMAD1,Fluctuating Increasing,0.0,0.7356703534550079,0.982905622726601,0.9999999994948362,0.6522927419601243
SIRPA,Gradually Increasing,0.0,0.4137626073056085,0.6444035887477361,0.8442972205848773,0.9999999994770055
SIRPB1,Gradually Increasing,0.0,0.38296989611082743,0.47579594745689485,0.9630990289555063,0.9999999996812763
SIRT2,Fluctuating Increasing,0.0,0.7137865098958337,0.9999999991880598,0.6690651773738738,0.6324580715257988
SIRT5,Fluctuating,0.9999999973289925,0.7890071885774153,0.9583160804375869,0.4522133287450247,0.0
SIT1,Fluctuating Increasing,0.0,0.46204394396522885,0.7294145313015673,0.9999999997329614,0.9741974221368006
SKAP1,Fluctuating Increasing,0.0,0.6203237095812032,0.9999999996859836,0.931799692862352,0.7987925382512187
SKAP2,Fluctuating Increasing,0.0,0.6295385733550259,0.9999999993836213,0.9088174040513936,0.5742370152754832
SLAMF1,Gradually Increasing,0.0,0.21190924751699947,0.36737604082095593,0.8745508472702529,0.9999999996947112
SLAMF6,Gradually Increasing,0.0,0.4696321486443854,0.7165821663467334,0.8760168558926771,0.9999999993172832
SLAMF7,Gradually Increasing,0.0,0.1305039524195748,0.2698599583472372,0.7053611463509382,0.9999999997162317
SLAMF8,Gradually Increasing,0.0,0.4219022180793443,0.5647625118817922,0.9872464414951475,0.9999999996929715
